meta,id,tweet,sentiment,emotion,SentimentLabel,EmotionLabel,tweetP
meta,4450,@JazzCash what a stupid ass app ! fucking piece of shit.jitna paisa lot'te ho app pe lga dena tha thoda.,neutral,disgust,1,1,what a stupid ass app ! fucking piece of shit . jitna paisa lot te ho app pe lga dena tha thoda .
meta,15135,@typical _ gujju Khana khane jarur aayenge bhaisaab https//t co/te4BdQK3uJ,neutral,others,1,4,gujju khana khane jarur aayenge bhaisaab https t co te4bdqk3uj
meta,40589,@Rafiach137 @javerias @RashkEHina10 Ye bohat koshish kr rhy nicha dekhane ki per in se ho nhe pa rha,negative,sadness,0,5,ye bohat koshish kr rhy nicha dekhane ki per in se ho nhe pa rha
meta,35319,RT @Sm4bjp @sardesairajdeep Some media walas think they are master of all trades.But actually they are jack of none 😀😀😀😀 Rajdeep talki …,neutral,others,1,4,rt some media walas think they are master of all trades . but actually they are jack of none grinning face grinning face rajdeep talki
meta,34352,@sanjaynirupam Toh aap log ne 60-70 saal se konsa collector bana diya kissan ko jumle baji karna band karo desh ko … https//t.co/1XOSO28m8C,neutral,sadness,1,5,toh aap log ne 60 70 saal se konsa collector bana diya kissan ko jumle baji karna band karo desh ko https t . co 1xoso28m8c
meta,33432,@pankhuripathak Election ke aage sab aakre supaya gaya Godi news channels Desh ke logo ko ullu banake Pakistan B … https//t.co/UPQgoT48ae,negative,others,0,4,election ke aage sab aakre supaya gaya godi news channels desh ke logo ko ullu banake pakistan b https t . co upqgot48ae
meta,14353,Uff apna pink lips ke shat kutte ki tara bhokna mat ok bhokne nese tum jit nehi jaugi pinkyraftar jitna to choro se … https//t.co/MOSfsP3brQ,negative,disgust,0,1,uff apna pink lips ke shat kutte ki tara bhokna mat ok bhokne nese tum jit nehi jaugi pinkyraftar jitna to choro se https t . co mosfsp3brq
meta,24908,@sardanarohit Bhai sahab apke or apke bikau or apki bjp media ke liye to hamare @kanhaiyakumar @Shehla _ Rashid … https//t co/P3DsY2qinP,negative,disgust,0,1,bhai sahab apke or apke bikau or apki bjp media ke liye to hamare rashid https t co p3dsy2qinp
meta,9718,Vande mataram @Deshmera _ desh ki baag dor bahut samay Baad sahi haathon Mein aai.Jai Sri Ram jai hind.https//t.co/hj8ZuNLPsN,positive,joy,2,3,vande mataram desh ki baag dor bahut samay baad sahi haathon mein aai . jai sri ram jai hind . https t . co hj8zunlpsn
meta,17858,RT @ImTheeBrock Me I ’ m really sad Me to me maybe this sad music will help,neutral,sadness,1,5,rt me i m really sad me to me maybe this sad music will help
meta,27234,RT @muslimtv My Lord leave me not childless and Thou art the Best of Inheritors # Ramdan https//t.co/Nlyz43eJty,positive,others,2,4,rt my lord leave me not childless and thou art the best of inheritors ramdan https t . co nlyz43ejty
meta,13655,@cp4bhai @SHIVANI92 _ Or jitao Modi OBC walo ab tumhe samsh me aayega,negative,others,0,4,or jitao modi obc walo ab tumhe samsh me aayega
meta,26576,@TheSamirAbbas @TarekFatah @TOIBhopalNews Lekin road block karke aur market band karke namaz padna sahi yeh ? Kya ye … https//t.co/8sUyxZnUT4,neutral,others,1,4,lekin road block karke aur market band karke namaz padna sahi yeh ? kya ye https t . co 8suyxznut4
meta,22737,@ANI Aisi neech Mexican logo ki harkaton ke wajah se Trump apne border pe deewaar bana raha hai.What for she deser … https//t.co/NdS2tpWtiO,negative,sadness,0,5,aisi neech mexican logo ki harkaton ke wajah se trump apne border pe deewaar bana raha hai . what for she deser https t . co nds2tpwtio
meta,39717,RT @sassysamosa eid is during pride month !!!!! queer mubarak 🧚🏽‍♀️ illustrations by @ab _ varaham https//t.co/BRnUarPlet,positive,joy,2,3,rt eid is during pride month ! ! queer mubarak woman fairy medium skin tone illustrations by varaham https t . co brnuarplet
meta,21898,@realshoaibmalik @OPPOPakistan Shoaib bhai world cup main acha performance dani ha ap na kion kanyeahnap ka akhri world cup ha,neutral,others,1,4,shoaib bhai world cup main acha performance dani ha ap na kion kanyeahnap ka akhri world cup ha
meta,41988,@MMuhibbaah Miheiftai Addah Muhi @FatimaJibrin13 teemsss Ado volwa ??😂 No ’ aviyata “ Good Morning “😂,neutral,others,1,4,miheiftai addah muhi teemss ado volwa ? ? face with tears of joy no aviyata good morning face with tears of joy
meta,32990,Sabi hataya me bjp govt aur bjp ka hi hath haakhir koi gen aur gair sp ka neta q nahi mara ja raha hpahle evm ki … https//t.co/pInW6qCImR,negative,sadness,0,5,sabi hataya me bjp govt aur bjp ka hi hath haakhir koi gen aur gair sp ka neta q nahi mara ja raha hpahle evm ki https t . co pinw6qcimr
meta,5198,@danyalkhan007 @Engr _ jerry ghr mae he best hti ha bt ab bahr ka arda ha,neutral,others,1,4,jerry ghr mae he best hti ha bt ab bahr ka arda ha
meta,32859,Ye Yogi Raaz Me Ho Kya Raha He Kabhi Muslim ki Hatya Kabhi Dalit Kabhi Yadav Ki Akhir Yogi Sarkar Kab Jagegi Police … https//t co/RGHTo0xw2g,negative,disgust,0,1,ye yogi raaz me ho kya raha he kabhi muslim ki hatya kabhi dalit kabhi yadav ki akhir yogi sarkar kab jagegi police https t co rghto0xw2g
meta,14080,@anjanaomkashyap Tum logo ne Feku k 5 sal me feku ki bhakti aur Hindu-muslim hi kiya hefeku k 5 sal me MehgaiBero … https//t.co/r71S6p4Ift,negative,disgust,0,1,tum logo ne feku k 5 sal me feku ki bhakti aur hindu muslim hi kiya hefeku k 5 sal me mehgaibero https t . co r71s6p4ift
meta,37467,@waseema50057302 @Golden _ stick678 @sidra _ isi Wah wah bohat khob ab kia hall hy allah raham kary,positive,others,2,4,stick678 isi wah wah bohat khob ab kia hall hy allah raham kary
meta,12535,Sending belated birthday wishes your way Hope you had a fab time ❤️❤️❤️ @Ano _ kye _ waah ❤️❤️❤️,positive,joy,2,3,sending belated birthday wishes your way hope you had a fab time red heart red heart red heart kye waah red heart red heart red heart
meta,6859,#ليلة_القدر Dr Tahir ul Qadri ki @MQIPATsmTeam ko Mubark Bad @SyedFarazHaxhmi @IamAtiqq @TahirulQadri,positive,joy,2,3,dr tahir ul qadri ki ko mubark bad
meta,15930,@narendramodi My heartfelt congratulations to you sir.AB HAR BAAR MODI SARKAR.Our best wishes to you and India,positive,joy,2,3,my heartfelt congratulations to you sir . ab har baar modi sarkar . our best wishes to you and india
meta,30381,KP govt to bhari pari so usko tou chor do.Imran Khan khud ne bhi to aise apni pasand banday lagaye hain without due process ?,neutral,others,1,4,kp govt to bhari pari so usko tou chor do . imran khan khud ne bhi to aise apni pasand banday lagaye hain without due process ?
meta,6967,RT @FreeBuluchistan @HinaKharaI @azadbaluch999 @mjdawar @ImranKhanPTI @peaceforchange Tumari ponjabi foj sharafat ki zuban nhi samajti hai,negative,sadness,0,5,rt tumari ponjabi foj sharafat ki zuban nhi samajti hai
meta,16030,# SarileruNeekevvaru my First tweet in this tag.So happy with crew nd cast waiting now for DOP may be a Bollywood o … https//t.co/Kb0N5yorVt,positive,joy,2,3,sarileruneekevvaru my first tweet in this tag . so happy with crew nd cast waiting now for dop may be a bollywood o https t . co kb0n5yorvt
meta,15325,@waglenikhil Tu gulam hi or gulam rahega Pappu Khan ka mutre pe or Pakistan ja Pappu Khan ka kuch bhi nahi hoga Pap … https//t co/osU4wxdbso,negative,disgust,0,1,tu gulam hi or gulam rahega pappu khan ka mutre pe or pakistan ja pappu khan ka kuch bhi nahi hoga pap https t co osu4wxdbso
meta,8410,@sy3d33 Kuch arse bad chats archive ho jate hai ... or yaddon ko bhulane ki koshish strt ho jate ha,negative,sadness,0,5,kuch arse bad chats archive ho jate hai . . or yaddon ko bhulane ki koshish strt ho jate ha
meta,28845,@AdityaD _ Shah What is your fees I will not pay just want to know mahine ka kitna kama lete ho P,neutral,others,1,4,shah what is your fees i will not pay just want to know mahine ka kitna kama lete ho p
meta,14534,@shardaatri @sachin29270 Gita Padhi Hoti Isne To ye nobat hi ni Aati Kaise log Hai Hindu Ho ke Gita Ni Padhte au … https//t co/NzA12uzvgb,negative,sadness,0,5,gita padhi hoti isne to ye nobat hi ni aati kaise log hai hindu ho ke gita ni padhte au https t co nza12uzvgb
meta,20389,@Pooja _ Chopra _ Well said .. Very true ... Dare to dream.Have a great weekend ...,positive,others,2,4,chopra well said . . very true . . dare to dream . have a great weekend . .
meta,38953,Juth bolne me inko koi compete nahi kar sakta https//t co/cto3yfCRS6,neutral,others,1,4,juth bolne me inko koi compete nahi kar sakta https t co cto3yfcrs6
meta,28970,What the fuck is wrong with Bijaan again ? # SunoChanda2 Please tell me she is just trying to teach Masuma and Jalal … https//t.co/BSiQK6aHdP,negative,disgust,0,1,what the fuck is wrong with bijaan again ? sunochanda2 please tell me she is just trying to teach masuma and jalal https t . co bsiqk6ahdp
meta,40165,RT @SapnaDasi7 Prediction About Saint Rampal ji As per Nostradamus India Sant will be ruling world by 2020 That Sant is Rampal ji Maharaj …,neutral,others,1,4,rt prediction about saint rampal ji as per nostradamus india sant will be ruling world by 2020 that sant is rampal ji maharaj
meta,28569,RT @HizbullahAhme8 Ye To Looot A.s k Qaom sy bi Gai guzry Hain .. Dekh lain Aik Youthiya Ki Harkat Apni Bivi bi Pesh kr dia IK k agy .. Haram …,negative,sadness,0,5,rt ye to loot a . s k qaom sy bi gai guzry hain . . dekh lain aik youthiya ki harkat apni bivi bi pesh kr dia ik k agy . . haram
meta,1755,Q ki Aap jaise reports REPORTER Rahe hi nahi BJP PRAWAQTA ban gaye hai pichale 7 saal me dekhiye Aap MIDIYA walo n … https//t co/4ayPEORsOL,neutral,others,1,4,q ki aap jaise reports reporter rahe hi nahi bjp prawaqta ban gaye hai pichale 7 saal me dekhiye aap midiya walo n https t co 4aypeorsol
meta,28110,Mamta banaji ko Jay seere ram sunne me kharap lagta hoga .... bt Muslim ko nahi ... har Muslim ijjat karte he Hindu ko … https//t.co/eTGt98QVwe,positive,others,2,4,mamta banaji ko jay seere ram sunne me kharap lagta hoga . . bt muslim ko nahi . . har muslim ijjat karte he hindu ko https t . co etgt98qvwe
meta,43735,Dum hai to India ke nami vakil mujhhe btaye ? Ki bantvara ho ne ke Baad Chhota bhai jabrjasti bade bhai k … https//t.co/loQiC3bN5u,neutral,others,1,4,dum hai to india ke nami vakil mujhhe btaye ? ki bantvara ho ne ke baad chhota bhai jabrjasti bade bhai k https t . co loqic3bn5u
meta,14971,RT @KamraHarshita # SecretOfPositivity saint dr @Gurmeetramrahim singh ji insan @derasachasauda # dhan _ dhan _ satguru _ tera _ hi _ aasra https …,neutral,others,1,4,rt secretofpositivity saint dr singh ji insan dhan dhan satguru tera hi aasra https
meta,21676,@behram _ sanzer @AsYouNotWish MC ... 72 Hoor ke chakkar me tum apna imaan kya tum log apna desh bech dooge jo tumko b … https//t.co/2m55aBSGDL,negative,disgust,0,1,sanzer mc . . 72 hoor ke chakkar me tum apna imaan kya tum log apna desh bech dooge jo tumko b https t . co 2m55absgdl
meta,17174,@Alissonbecker IS THE BEST KEEPER IN YHE GALAXY # UCLfinal # LFC,positive,joy,2,3,is the best keeper in yhe galaxy uclfinal lfc
meta,5548,@Karanjo25253516 @IamMafiaa filhal to teri maar rha hun hahahahahahahahaha hahahahahahahahahahaha hahahhahahahha ha … https//t.co/BivSMWiyPm,neutral,others,1,4,filhal to teri maar rha hun hahahahahahahahaha hahahahahahahahahahaha hahahhahahahha ha https t . co bivsmwiypm
meta,26638,Yeh khud sex karne waala sixer ab Gurgaon waalon ko collar se pakdega .😂🤣😂🤣😂 @_ YogendraYadav https//t.co/7ei0jBvlvX,negative,others,0,4,yeh khud sex karne waala sixer ab gurgaon waalon ko collar se pakdega . face with tears of joy rolling on the floor laughing face with tears of joy rolling on the floor laughing face with tears of joy yogendrayadav https t . co 7ei0jbvlvx
meta,15170,RT @Kavya83052593 M dekho main koi shararat nhi krunga .. kuch bhi nhi krunga jo dekh k tumhe kharab lage .. main sirf baat karunga .. i wont e …,neutral,others,1,4,rt m dekho main koi shararat nhi krunga . . kuch bhi nhi krunga jo dekh k tumhe kharab lage . . main sirf baat karunga . . i wont e
meta,41543,Issi tarah k bare bol ZAB ne b bole thay MERI KURSI BOHUT MAZBOOT HAI jalse mai maa behen ki gali khul ker bolta … https//t co/EaIua7I6D4,negative,others,0,4,issi tarah k bare bol zab ne b bole thay meri kursi bohut mazboot hai jalse mai maa behen ki gali khul ker bolta https t co eaiua7i6d4
meta,4275,Meri id sy log jealous bohot ho rahy hein aj kall 3 + 4 baar id report ho chuki hy meri but koi farq ni parny wala 😎😎😎😎,positive,others,2,4,meri id sy log jealous bohot ho rahy hein aj kall 3 4 baar id report ho chuki hy meri but koi farq ni parny wala smiling face with sunglasses smiling face with sunglasses
meta,22452,@narendramodi @Azali _ officiel Greatest person modi ji aapko jeet ki bahut bahut badhai pr sath m ek request h ki ku … https//t co/OZR1B5b2f1,positive,joy,2,3,officiel greatest person modi ji aapko jeet ki bahut bahut badhai pr sath m ek request h ki ku https t co ozr1b5b2f1
meta,9306,@SanjayAzadSln Ha Bhos r ke Mathura me to tumhare jija lagte the na topi wale tabhi pet me Dard nahi hua Jamanat … https//t.co/I5o7klRSWz,negative,disgust,0,1,ha bhos r ke mathura me to tumhare jija lagte the na topi wale tabhi pet me dard nahi hua jamanat https t . co i5o7klrswz
meta,31262,@sardanarohit @aajtak agar ye bjp wale aise hi sb party k logo ko even sb party k ghatiya logo ko aise hi apne part … https//t.co/qi9M7eJpHW,negative,disgust,0,1,agar ye bjp wale aise hi sb party k logo ko even sb party k ghatiya logo ko aise hi apne part https t . co qi9m7ejphw
meta,28568,@IndiaToday @asadowaisi @kamaljitsandhu Agar aisa hota toh aap otne araam se India mein reh nai pate .. bcoz this go … https//t.co/avDdE2QJti,negative,others,0,4,agar aisa hota toh aap otne araam se india mein reh nai pate . . bcoz this go https t . co avdde2qjti
meta,42241,@WeUttarPradesh @gondapolice @Uppolice Up me CM Ajay visht ka ramraj chalrha hai.Jo RSS BJP ka birodh Karega uski … https//t.co/0jrhh2th4G,neutral,others,1,4,up me cm ajay visht ka ramraj chalrha hai . jo rss bjp ka birodh karega uski https t . co 0jrhh2th4g
meta,20370,@alamgirizvi @MohammadS _ Ali9 Abe chutiya madhar chod apane bap Papu ko le kar pak ya Bangladesh chala ja mc rand ki au,negative,anger,0,0,ali9 abe chutiya madhar chod apane bap papu ko le kar pak ya bangladesh chala ja mc rand ki au
meta,22502,@msaleemkhanwazi Pain yako mar jao apis me lar lar ke wo kuty ke bachy hamre dushman tu chata he ye k ye larn apis … https//t co/7TncaMDMV6,negative,disgust,0,1,pain yako mar jao apis me lar lar ke wo kuty ke bachy hamre dushman tu chata he ye k ye larn apis https t co 7tncamdmv6
meta,11361,@SushmaSwaraj Aapne ek iron lady k tarah Kam Kiya aapne videsh Tak aapana loha manbaya so mam you are great,positive,joy,2,3,aapne ek iron lady k tarah kam kiya aapne videsh tak aapana loha manbaya so mam you are great
meta,42611,@RavishKumar _ @RavishKumarBlog @ravishndtv @ndtvindia @ndtv Ye TV vale ka bap bada harai kutta hai jab se bjp s … https//t co/BuxCEKbhVC,negative,disgust,0,1,ye tv vale ka bap bada harai kutta hai jab se bjp s https t co buxcekbhvc
meta,17250,@UngraduateG @YTCreatorsIndia # SaveUnGraduateGamer Mene bhi retweet kar dia he.Aur mene discord par 100+ members … https//t.co/nj1XOibS6R,neutral,others,1,4,saveungraduategamer mene bhi retweet kar dia he . aur mene discord par 100 members https t . co nj1xoibs6r
meta,40310,@JuhiRajput13 😌haa good night Tc 🤗❤ Sapne dil ho uske dekh lena and miss me baby 😎😘😘💕 https//t.co/gQGm7IqSl8,positive,joy,2,3,relieved face haa good night tc smiling face with open hands red heart sapne dil ho uske dekh lena and miss me baby smiling face with sunglasses face blowing a kiss face blowing a kiss two hearts https t . co gqgm7iqsl8
meta,22550,@jaideepb Maldives is hanging baba thread If BJP had lost wahan ki govt bhi gir jati It will slowly turn into an indian navy Garrison,neutral,sadness,1,5,maldives is hanging baba thread if bjp had lost wahan ki govt bhi gir jati it will slowly turn into an indian navy garrison
meta,39210,Why tf is no one thinking of Arsal !!! Munda ghar se ghayab hai aur kisi ko koi fikar nahi 😳🙄 # SunoChanda # SunoChanda2,negative,sadness,0,5,why tf is no one thinking of arsal ! ! munda ghar se ghayab hai aur kisi ko koi fikar nahi flushed face face with rolling eyes sunochanda sunochanda2
